id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Epithelial|Epithelial	Myofibroblast_Mesothelium|Myofibroblast_Mesothelium	Myofibroblast_Mesothelium|Fibroblasts	Myofibroblast_Mesothelium|Pericytes	Myofibroblast_Mesothelium|Endothelial	Myofibroblast_Mesothelium|Immune	Fibroblasts|Myofibroblast_Mesothelium	Fibroblasts|Fibroblasts	Fibroblasts|Pericytes	Fibroblasts|Endothelial	Fibroblasts|Immune	Pericytes|Myofibroblast_Mesothelium	Pericytes|Fibroblasts	Pericytes|Pericytes	Pericytes|Endothelial	Pericytes|Immune	Endothelial|Myofibroblast_Mesothelium	Endothelial|Fibroblasts	Endothelial|Pericytes	Endothelial|Endothelial	Endothelial|Immune	Immune|Myofibroblast_Mesothelium	Immune|Fibroblasts	Immune|Pericytes	Immune|Endothelial	Immune|Immune	Muscle|Muscle	Muscle|Neural	Muscle|Fibroblasts	Muscle|Pericytes	Muscle|Endothelial	Muscle|Immune	Neural|Muscle	Neural|Neural	Neural|Fibroblasts	Neural|Pericytes	Neural|Endothelial	Neural|Immune	Fibroblasts|Muscle	Fibroblasts|Neural	Pericytes|Muscle	Pericytes|Neural	Endothelial|Muscle	Endothelial|Neural	Immune|Muscle	Immune|Neural
CPI-SS06DFB4087	IL1A_IL1R2	simple:P01583	simple:P27930	IL1A	IL1R2	False	False	False	user_curated	False	0.012	0.0	0.001	0.003	0.004	0.04	0.0	0.006	0.007	0.008	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.007	0.044	0.0	0.142	0.143	0.144	0.18	0.006	0.0	0.003	0.004	0.005	0.041	0.006	0.0	0.003	0.004	0.005	0.041	0.009	0.0	0.0	0.0	0.008	0.0	0.145	0.0
CPI-SS0275F086A	IL1B_IL1R2	simple:P01584	simple:P27930	IL1B	IL1R2	False	False	False	user_curated	False	0.05	0.0	0.027	0.028	0.029	0.066	0.0	0.034	0.035	0.036	0.072	0.0	0.043	0.044	0.045	0.081	0.0	0.043	0.045	0.045	0.082	0.0	0.669	0.671	0.672	0.708	0.03	0.0	0.027	0.028	0.029	0.066	0.031	0.0	0.028	0.029	0.03	0.067	0.037	0.0	0.045	0.0	0.046	0.0	0.672	0.0
CPI-SC0D0875A7D	AMH_Q16671_P36894	simple:P03971	complex:Q16671_P36894	AMH		False	False	False	user_curated	False	0.023	0.007	0.006	0.0	0.008	0.0	0.006	0.005	0.0	0.008	0.0	0.005	0.004	0.0	0.006	0.0	0.018	0.017	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.039	0.037	0.0	0.039	0.0	0.01	0.007	0.009	0.006	0.022	0.019	0.0	0.0
CPI-SC0F3EF4354	AMH_Q16671_Q04771	simple:P03971	complex:Q16671_Q04771	AMH		False	False	False	user_curated	False	0.025	0.007	0.006	0.0	0.008	0.015	0.006	0.005	0.0	0.008	0.014	0.005	0.004	0.0	0.006	0.013	0.018	0.017	0.0	0.019	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.039	0.037	0.0	0.039	0.046	0.01	0.007	0.009	0.006	0.022	0.019	0.0	0.0
CPI-SC0691A5039	IL6_P08887_P40189	simple:P05231	complex:P08887_P40189	IL6		False	False	False	user_curated	False	0.021	0.005	0.006	0.006	0.005	0.096	0.006	0.007	0.007	0.006	0.097	0.012	0.013	0.013	0.012	0.103	0.034	0.036	0.036	0.035	0.126	0.014	0.016	0.016	0.015	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.014	0.014	0.013	0.104	0.013	0.0	0.019	0.0	0.041	0.0	0.021	0.0
CPI-SS09B92F236	EDN1_EDNRB	simple:P05305	simple:P24530	EDN1	EDNRB	False	False	False	user_curated	False	0.604	0.171	0.111	0.105	0.128	0.09	0.18	0.12	0.115	0.138	0.1	0.163	0.103	0.098	0.121	0.083	0.298	0.238	0.232	0.255	0.217	0.15	0.09	0.085	0.107	0.069	0.06	0.292	0.095	0.09	0.113	0.075	0.071	0.302	0.105	0.1	0.123	0.085	0.086	0.317	0.069	0.3	0.203	0.435	0.055	0.287
CPI-SS0696491A3	EDN3_EDNRB	simple:P14138	simple:P24530	EDN3	EDNRB	False	False	False	user_curated	False	0.142	0.102	0.042	0.037	0.059	0.021	0.11	0.05	0.045	0.067	0.029	0.101	0.041	0.036	0.059	0.021	0.0	0.0	0.0	0.0	0.0	0.115	0.055	0.05	0.073	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.242	0.045	0.04	0.063	0.025	0.015	0.247	0.006	0.238	0.0	0.0	0.02	0.252
CPI-SS0D8632EB4	EDN1_EDNRA	simple:P05305	simple:P25101	EDN1	EDNRA	False	False	False	user_curated	False	0.486	0.117	0.119	0.271	0.081	0.079	0.127	0.129	0.28	0.09	0.089	0.11	0.112	0.263	0.073	0.072	0.244	0.246	0.398	0.208	0.206	0.096	0.098	0.25	0.06	0.058	0.097	0.082	0.104	0.255	0.065	0.064	0.107	0.092	0.114	0.265	0.075	0.074	0.122	0.107	0.105	0.09	0.24	0.224	0.092	0.076
CPI-SS03D5CBF55	EDN3_EDNRA	simple:P14138	simple:P25101	EDN3	EDNRA	False	False	False	user_curated	False	0.024	0.048	0.05	0.202	0.012	0.01	0.056	0.058	0.21	0.02	0.018	0.047	0.05	0.201	0.011	0.01	0.0	0.0	0.0	0.0	0.0	0.061	0.064	0.215	0.025	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.032	0.053	0.205	0.015	0.014	0.052	0.036	0.043	0.028	0.0	0.0	0.057	0.042
CPI-SS0C4D532A8	CALCA_CALCRL	simple:P06881	simple:Q16602	CALCA	CALCRL	False	False	False	user_curated	False	0.013	0.046	0.039	0.028	0.42	0.027	0.047	0.04	0.029	0.421	0.028	0.045	0.037	0.026	0.418	0.025	0.045	0.037	0.027	0.418	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.091	0.106	0.096	0.487	0.094	0.013	0.024	0.01	0.021	0.011	0.022	0.0	0.0
CPI-SS0C8E4D226	ADM_CALCRL	simple:P35318	simple:Q16602	ADM	CALCRL	False	False	False	user_curated	False	0.164	0.135	0.127	0.117	0.509	0.116	0.091	0.083	0.073	0.464	0.071	0.112	0.104	0.094	0.485	0.092	0.177	0.169	0.159	0.55	0.157	0.095	0.087	0.077	0.469	0.076	0.064	0.075	0.09	0.08	0.472	0.079	0.045	0.056	0.072	0.061	0.453	0.06	0.056	0.067	0.077	0.088	0.142	0.154	0.061	0.072
CPI-SS0C85BC9AF	PROS1_AXL	simple:P07225	simple:P30530	PROS1	AXL	False	False	False	user_curated	False	0.048	0.125	0.11	0.191	0.071	0.196	0.096	0.081	0.162	0.042	0.168	0.08	0.065	0.146	0.026	0.152	0.131	0.116	0.197	0.077	0.202	0.073	0.058	0.139	0.019	0.145	0.112	0.083	0.069	0.151	0.031	0.156	0.112	0.083	0.069	0.151	0.03	0.156	0.124	0.094	0.108	0.078	0.158	0.129	0.101	0.071
CPI-SS0AE964947	GAS6_AXL	simple:Q14393	simple:P30530	GAS6	AXL	False	False	False	user_curated	False	0.121	0.098	0.082	0.164	0.044	0.169	0.112	0.097	0.178	0.058	0.184	0.258	0.243	0.325	0.204	0.33	0.213	0.198	0.279	0.159	0.284	0.144	0.128	0.21	0.089	0.215	0.13	0.1	0.087	0.168	0.048	0.174	0.142	0.113	0.099	0.181	0.06	0.186	0.14	0.11	0.286	0.256	0.24	0.211	0.171	0.142
CPI-SS09C4988F8	PROS1_TYRO3	simple:P07225	simple:Q06418	PROS1	TYRO3	False	False	False	user_curated	False	0.089	0.119	0.131	0.103	0.089	0.063	0.091	0.103	0.074	0.061	0.034	0.075	0.087	0.058	0.045	0.018	0.126	0.137	0.109	0.095	0.069	0.068	0.08	0.051	0.038	0.011	0.068	0.1	0.091	0.063	0.049	0.023	0.068	0.099	0.091	0.063	0.049	0.022	0.08	0.111	0.064	0.095	0.115	0.146	0.057	0.088
CPI-SS0BDA0E5E0	GAS6_TYRO3	simple:Q14393	simple:Q06418	GAS6	TYRO3	False	False	False	user_curated	False	0.162	0.092	0.104	0.076	0.062	0.036	0.107	0.119	0.09	0.076	0.05	0.253	0.265	0.236	0.223	0.196	0.207	0.219	0.191	0.177	0.151	0.138	0.15	0.122	0.108	0.081	0.086	0.117	0.109	0.08	0.067	0.04	0.098	0.129	0.121	0.093	0.079	0.052	0.096	0.127	0.242	0.273	0.197	0.228	0.127	0.158
CPI-SS0F7FF099C	GAS6_MERTK	simple:Q14393	simple:Q12866	GAS6	MERTK	False	False	False	user_curated	False	0.125	0.042	0.043	0.042	0.113	0.113	0.056	0.057	0.056	0.128	0.128	0.203	0.204	0.202	0.274	0.274	0.157	0.158	0.157	0.228	0.228	0.088	0.089	0.087	0.159	0.159	0.046	0.041	0.047	0.046	0.118	0.118	0.059	0.053	0.06	0.058	0.13	0.13	0.056	0.051	0.203	0.197	0.157	0.152	0.088	0.082
CPI-SS0D8DE8E59	PSAP_GPR37	simple:P07602	simple:O15354	PSAP	GPR37	False	False	False	user_curated	False	0.248	0.376	0.368	0.379	0.361	0.364	0.287	0.278	0.29	0.272	0.275	0.249	0.241	0.252	0.234	0.237	0.382	0.374	0.386	0.368	0.371	0.503	0.495	0.507	0.489	0.492	0.0	0.283	0.286	0.298	0.28	0.283	0.0	0.354	0.357	0.369	0.351	0.354	0.0	0.275	0.0	0.237	0.0	0.371	0.0	0.492
CPI-SS075B1AA3A	PSAP_GPR37L1	simple:P07602	simple:O60883	PSAP	GPR37L1	False	False	False	user_curated	False	0.249	0.0	0.36	0.0	0.0	0.0	0.0	0.271	0.0	0.0	0.0	0.0	0.233	0.0	0.0	0.0	0.0	0.367	0.0	0.0	0.0	0.0	0.488	0.0	0.0	0.0	0.0	0.279	0.279	0.0	0.0	0.0	0.0	0.35	0.35	0.0	0.0	0.0	0.0	0.271	0.0	0.233	0.0	0.367	0.0	0.488
CPI-SS0AB1F04A0	CSF1_CSF1R	simple:P09603	simple:P07333	CSF1	CSF1R	False	False	False	user_curated	False	0.013	0.169	0.164	0.174	0.163	0.354	0.096	0.09	0.101	0.09	0.281	0.123	0.117	0.127	0.117	0.308	0.093	0.087	0.098	0.087	0.278	0.022	0.017	0.027	0.016	0.208	0.0	0.0	0.028	0.038	0.027	0.218	0.0	0.0	0.038	0.048	0.038	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS015162AFC	IL34_CSF1R	simple:Q6ZMJ4	simple:P07333	IL34	CSF1R	False	False	False	user_curated	False	0.025	0.029	0.023	0.033	0.023	0.214	0.031	0.026	0.036	0.025	0.216	0.051	0.046	0.056	0.045	0.237	0.013	0.008	0.018	0.007	0.199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.031	0.021	0.212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS08376F0E6	CSF3_CSF3R	simple:P09919	simple:Q99062	CSF3	CSF3R	False	False	False	user_curated	False	0.009	0.0	0.003	0.003	0.003	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.022	0.022	0.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0
CPI-SS08719F19E	APELA_APLNR	simple:P0DMC3	simple:P35414	APELA	APLNR	False	False	False	user_curated	False	0.016	0.041	0.048	0.08	0.594	0.036	0.025	0.031	0.064	0.577	0.02	0.033	0.04	0.072	0.586	0.029	0.023	0.03	0.062	0.576	0.019	0.0	0.0	0.0	0.0	0.0	0.039	0.017	0.034	0.067	0.58	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.014	0.044	0.023	0.034	0.013	0.0	0.0
CPI-SS086CB298F	APLN_APLNR	simple:Q9ULZ1	simple:P35414	APLN	APLNR	False	False	False	user_curated	False	0.017	0.022	0.029	0.061	0.575	0.018	0.024	0.03	0.063	0.576	0.019	0.023	0.03	0.062	0.576	0.019	0.095	0.101	0.134	0.647	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.013	0.034	0.013	0.106	0.084	0.0	0.0
CPI-SC0DDE73534	IL7_P16871_P31785	simple:P13232	complex:P16871_P31785	IL7		False	False	False	user_curated	False	0.008	0.0	0.042	0.043	0.044	0.266	0.0	0.006	0.006	0.007	0.229	0.0	0.003	0.004	0.005	0.227	0.0	0.006	0.007	0.007	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.005	0.006	0.229	0.0	0.007	0.006	0.006	0.007	0.23	0.0	0.006	0.0	0.004	0.0	0.007	0.0	0.0
CPI-SC05FD083DD	OSM_P42702_P40189	simple:P13725	complex:P42702_P40189	OSM		False	False	False	user_curated	False	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.062	0.061	0.32	0.004	0.183	0.15	0.149	0.409	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.044	0.062	0.061	0.32	0.005	0.0	0.0	0.0	0.0	0.026	0.043	0.115	0.132
CPI-SC0A174E3F3	LIF_P42702_P40189	simple:P15018	complex:P42702_P40189	LIF		False	False	False	user_curated	False	0.058	0.096	0.064	0.063	0.322	0.006	0.1	0.067	0.066	0.325	0.01	0.099	0.066	0.065	0.324	0.009	0.109	0.076	0.075	0.334	0.019	0.134	0.102	0.101	0.36	0.044	0.029	0.046	0.064	0.063	0.323	0.007	0.03	0.048	0.066	0.065	0.324	0.009	0.031	0.049	0.03	0.048	0.04	0.057	0.066	0.083
CPI-SC085ED634B	CTF1_P42702_P40189	simple:Q16619	complex:P42702_P40189	CTF1		False	False	False	user_curated	False	0.029	0.116	0.083	0.082	0.341	0.026	0.105	0.073	0.072	0.331	0.015	0.106	0.073	0.072	0.331	0.016	0.096	0.064	0.063	0.322	0.006	0.0	0.0	0.0	0.0	0.0	0.045	0.062	0.081	0.08	0.339	0.023	0.036	0.053	0.072	0.071	0.33	0.015	0.037	0.054	0.037	0.055	0.028	0.045	0.0	0.0
CPI-SC097AC037F	OSM_Q99650_P40189	simple:P13725	complex:Q99650_P40189	OSM		False	False	False	user_curated	False	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.018	0.009	0.037	0.0	0.116	0.106	0.098	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.004	0.018	0.01	0.037	0.0	0.0	0.0	0.0	0.0	0.005	0.004	0.093	0.093
CPI-SS0109FE6AE	HGF_MET	simple:P14210	simple:P08581	HGF	MET	False	False	False	user_curated	False	0.033	0.038	0.025	0.0	0.074	0.029	0.028	0.015	0.0	0.065	0.02	0.048	0.035	0.0	0.085	0.04	0.025	0.013	0.0	0.062	0.017	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.007	0.0	0.056	0.011	0.016	0.016	0.016	0.0	0.066	0.021	0.015	0.015	0.035	0.035	0.012	0.012	0.0	0.0
CPI-SS0133239EA	ADCYAP1_ADCYAP1R1	simple:P18509	simple:P41586	ADCYAP1	ADCYAP1R1	False	False	False	user_curated	False	0.0	0.004	0.014	0.006	0.003	0.008	0.005	0.015	0.007	0.004	0.009	0.0	0.0	0.0	0.0	0.0	0.005	0.015	0.007	0.005	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.034	0.037	0.029	0.026	0.031	0.005	0.012	0.0	0.0	0.006	0.013	0.0	0.0
CPI-SS061ED1543	TAC1_TACR2	simple:P20366	simple:P21452	TAC1	TACR2	False	False	False	user_curated	False	0.032	0.003	0.003	0.0	0.004	0.0	0.003	0.003	0.0	0.004	0.0	0.003	0.003	0.0	0.004	0.0	0.006	0.005	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.015	0.0	0.016	0.0	0.057	0.0	0.057	0.0	0.06	0.0	0.0	0.0
CPI-SS02A8BD654	TAC1_TACR1	simple:P20366	simple:P25103	TAC1	TACR1	False	False	False	user_curated	False	0.032	0.011	0.004	0.0	0.01	0.0	0.011	0.004	0.0	0.01	0.0	0.011	0.004	0.0	0.01	0.0	0.013	0.006	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.016	0.0	0.022	0.0	0.0	0.004	0.0	0.003	0.0	0.006	0.0	0.0
CPI-SC08C22BB9B	IL11_Q14626_P40189	simple:P20809	complex:Q14626_P40189	IL11		False	False	False	user_curated	False	0.031	0.18	0.12	0.093	0.135	0.011	0.179	0.119	0.092	0.135	0.01	0.179	0.118	0.092	0.134	0.009	0.0	0.0	0.0	0.0	0.0	0.192	0.131	0.105	0.147	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.14	0.118	0.092	0.134	0.009	0.089	0.141	0.089	0.14	0.0	0.0	0.102	0.153
CPI-SS04BCE85CA	GAL_GALR2	simple:P22466	simple:O43603	GAL	GALR2	False	False	False	user_curated	False	0.008	0.012	0.013	0.013	0.014	0.014	0.016	0.017	0.016	0.017	0.018	0.019	0.019	0.019	0.02	0.02	0.009	0.01	0.01	0.01	0.011	0.0	0.0	0.0	0.0	0.0	0.052	0.0	0.02	0.02	0.021	0.021	0.197	0.0	0.166	0.166	0.167	0.167	0.048	0.0	0.051	0.0	0.041	0.0	0.0	0.0
CPI-SS0BE567EFB	GAL_GALR1	simple:P22466	simple:P47211	GAL	GALR1	False	False	False	user_curated	False	0.009	0.0	0.012	0.013	0.0	0.0	0.0	0.015	0.016	0.0	0.0	0.0	0.018	0.019	0.0	0.0	0.0	0.008	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.019	0.02	0.0	0.0	0.0	0.179	0.164	0.166	0.0	0.0	0.0	0.029	0.0	0.032	0.0	0.022	0.0	0.0
CPI-SS04456F441	TNFSF4_TNFRSF4	simple:P23510	simple:P43489	TNFSF4	TNFRSF4	False	False	False	user_curated	False	0.005	0.0	0.0	0.0	0.0	0.0	0.013	0.008	0.0	0.14	0.051	0.017	0.012	0.0	0.144	0.055	0.014	0.009	0.0	0.141	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.008	0.0	0.006	0.0	0.0
CPI-SS04EE13FF7	NPPC_NPR2	simple:P23582	simple:P20594	NPPC	NPR2	False	False	False	user_curated	False	0.018	0.022	0.018	0.015	0.012	0.016	0.048	0.045	0.041	0.039	0.043	0.078	0.075	0.071	0.069	0.073	0.044	0.041	0.037	0.035	0.039	0.018	0.015	0.011	0.009	0.013	0.045	0.031	0.034	0.031	0.028	0.032	0.038	0.023	0.027	0.023	0.021	0.025	0.056	0.041	0.086	0.071	0.052	0.037	0.026	0.011
CPI-SS07CCAD9BF	GRN_SORT1	simple:P28799	simple:Q99523	GRN	SORT1	False	False	False	user_curated	False	0.464	0.29	0.293	0.32	0.32	0.334	0.234	0.237	0.264	0.264	0.278	0.191	0.195	0.221	0.221	0.235	0.342	0.346	0.373	0.372	0.386	0.274	0.277	0.304	0.304	0.318	0.213	0.199	0.194	0.22	0.22	0.234	0.165	0.151	0.146	0.173	0.172	0.186	0.257	0.242	0.214	0.2	0.365	0.351	0.297	0.282
CPI-SS06F5E4F78	GDNF_GFRA1	simple:P39905	simple:P56159	GDNF	GFRA1	False	False	False	user_curated	False	0.014	0.195	0.148	0.089	0.085	0.096	0.168	0.121	0.062	0.058	0.068	0.155	0.108	0.049	0.045	0.055	0.128	0.081	0.022	0.018	0.028	0.124	0.077	0.018	0.014	0.025	0.216	0.353	0.177	0.118	0.114	0.125	0.122	0.259	0.083	0.024	0.02	0.03	0.16	0.297	0.147	0.283	0.12	0.256	0.116	0.253
CPI-SS06D2BC14F	ARTN_GFRA1	simple:Q5T4W7	simple:P56159	ARTN	GFRA1	False	False	False	user_curated	False	0.009	0.122	0.075	0.016	0.012	0.022	0.127	0.08	0.021	0.017	0.027	0.208	0.16	0.102	0.097	0.108	0.12	0.073	0.014	0.01	0.02	0.127	0.08	0.021	0.017	0.028	0.12	0.257	0.081	0.022	0.018	0.029	0.146	0.282	0.106	0.048	0.043	0.054	0.119	0.256	0.2	0.336	0.112	0.249	0.119	0.256
CPI-SS01F980BBB	ARTN_GFRA3	simple:Q5T4W7	simple:O60609	ARTN	GFRA3	False	False	False	user_curated	False	0.01	0.0	0.008	0.008	0.006	0.018	0.0	0.013	0.013	0.011	0.023	0.0	0.094	0.093	0.091	0.104	0.0	0.006	0.006	0.004	0.016	0.0	0.013	0.013	0.011	0.023	0.0	0.075	0.014	0.014	0.012	0.024	0.0	0.1	0.04	0.039	0.037	0.05	0.0	0.074	0.0	0.154	0.0	0.067	0.0	0.074
CPI-SS0431D2256	TNFSF9_TNFRSF9	simple:P41273	simple:Q07011	TNFSF9	TNFRSF9	False	False	False	user_curated	False	0.029	0.082	0.0	0.0	0.078	0.097	0.11	0.0	0.0	0.107	0.126	0.186	0.0	0.0	0.182	0.201	0.138	0.0	0.0	0.134	0.153	0.116	0.0	0.0	0.113	0.132	0.0	0.013	0.0	0.0	0.013	0.032	0.0	0.06	0.0	0.0	0.06	0.079	0.0	0.106	0.0	0.182	0.0	0.134	0.0	0.112
CPI-SS001865B32	TNFSF10_TNFRSF10B	simple:P50591	simple:O14763	TNFSF10	TNFRSF10B	False	False	False	user_curated	False	0.321	0.058	0.046	0.051	0.115	0.15	0.062	0.05	0.055	0.119	0.154	0.056	0.043	0.048	0.112	0.148	0.213	0.2	0.205	0.269	0.305	0.087	0.075	0.08	0.144	0.179	0.064	0.029	0.048	0.053	0.117	0.152	0.054	0.019	0.038	0.043	0.107	0.142	0.066	0.031	0.059	0.024	0.216	0.181	0.091	0.056
CPI-SS0388C9C86	CX3CL1_CX3CR1	simple:P78423	simple:P49238	CX3CL1	CX3CR1	False	False	False	user_curated	False	0.037	0.0	0.014	0.028	0.0	0.025	0.0	0.006	0.019	0.0	0.017	0.0	0.007	0.021	0.0	0.018	0.0	0.016	0.029	0.0	0.026	0.0	0.004	0.017	0.0	0.015	0.0	0.0	0.008	0.021	0.0	0.019	0.0	0.0	0.003	0.016	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0079E2156	CCL20_CCR6	simple:P78556	simple:P51684	CCL20	CCR6	False	False	False	user_curated	False	0.164	0.03	0.034	0.031	0.029	0.064	0.032	0.035	0.032	0.031	0.066	0.024	0.028	0.025	0.023	0.058	0.031	0.034	0.031	0.03	0.064	0.093	0.097	0.094	0.092	0.127	0.0	0.0	0.03	0.027	0.026	0.061	0.0	0.0	0.04	0.037	0.035	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS08BF22309	GUCA2A_GUCY2C	simple:Q02747	simple:P25092	GUCA2A	GUCY2C	False	False	False	user_curated	False	0.396	0.055	0.061	0.055	0.06	0.064	0.09	0.095	0.089	0.094	0.099	0.08	0.085	0.08	0.084	0.089	0.078	0.083	0.078	0.082	0.087	0.09	0.096	0.09	0.095	0.099	0.067	0.07	0.075	0.069	0.074	0.079	0.059	0.061	0.066	0.061	0.065	0.07	0.088	0.09	0.078	0.08	0.076	0.078	0.088	0.091
CPI-SS01B7CB0E7	GUCA2B_GUCY2C	simple:Q16661	simple:P25092	GUCA2B	GUCY2C	False	False	False	user_curated	False	0.164	0.026	0.032	0.026	0.031	0.035	0.046	0.051	0.045	0.05	0.055	0.038	0.043	0.038	0.043	0.047	0.037	0.043	0.037	0.042	0.046	0.021	0.026	0.02	0.025	0.03	0.056	0.058	0.063	0.058	0.062	0.067	0.018	0.02	0.025	0.02	0.024	0.029	0.043	0.046	0.036	0.039	0.035	0.038	0.018	0.021
CPI-SS0BE275E5E	IL16_CD4	simple:Q14005	simple:P01730	IL16	CD4	False	False	False	user_curated	False	0.002	0.0	0.0	0.0	0.0	0.0	0.035	0.009	0.025	0.009	0.06	0.0	0.0	0.0	0.0	0.0	0.061	0.035	0.051	0.035	0.086	0.087	0.061	0.077	0.061	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.011	0.027	0.011	0.062	0.005	0.002	0.0	0.0	0.031	0.028	0.057	0.054
CPI-SS0B281803E	ENHO_GPR19	simple:Q6UWT2	simple:Q15760	ENHO	GPR19	False	False	False	user_curated	False	0.01	0.146	0.146	0.145	0.0	0.0	0.019	0.019	0.018	0.0	0.0	0.009	0.01	0.009	0.0	0.0	0.015	0.015	0.014	0.0	0.0	0.014	0.015	0.014	0.0	0.0	0.0	0.019	0.013	0.012	0.0	0.0	0.0	0.024	0.019	0.018	0.0	0.0	0.0	0.024	0.0	0.015	0.0	0.02	0.0	0.02
CPI-SS05A8552D7	EDA_EDAR	simple:Q92838	simple:Q9UNE0	EDA	EDAR	False	False	False	user_curated	False	0.087	0.034	0.016	0.0	0.0	0.0	0.033	0.015	0.0	0.0	0.0	0.03	0.013	0.0	0.0	0.0	0.02	0.002	0.0	0.0	0.0	0.042	0.024	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01FAD473B	NRTN_GFRA2	simple:Q99748	simple:O00451	NRTN	GFRA2	False	False	False	user_curated	False	0.013	0.033	0.159	0.095	0.029	0.049	0.022	0.149	0.084	0.018	0.038	0.023	0.149	0.084	0.019	0.039	0.022	0.148	0.083	0.018	0.038	0.026	0.153	0.088	0.022	0.042	0.094	0.158	0.224	0.16	0.094	0.114	0.019	0.083	0.149	0.085	0.019	0.039	0.018	0.082	0.019	0.083	0.018	0.082	0.022	0.086
CPI-SS0CDEE4A57	RARRES2_CMKLR1	simple:Q99969	simple:Q99788	RARRES2	CMKLR1	False	False	False	user_curated	False	0.236	0.0	0.452	0.457	0.456	0.455	0.0	0.376	0.381	0.38	0.379	0.0	0.313	0.318	0.317	0.316	0.0	0.114	0.119	0.118	0.117	0.0	0.116	0.121	0.12	0.119	0.0	0.0	0.18	0.185	0.184	0.183	0.0	0.0	0.179	0.184	0.183	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS012A0AEC9	GDF15_TGFBR2	simple:Q99988	simple:P37173	GDF15	TGFBR2	False	False	False	user_curated	False	0.444	0.11	0.093	0.124	0.497	0.122	0.107	0.091	0.121	0.494	0.119	0.099	0.083	0.113	0.487	0.111	0.13	0.114	0.144	0.517	0.142	0.09	0.074	0.104	0.478	0.102	0.091	0.165	0.085	0.115	0.489	0.114	0.11	0.184	0.104	0.135	0.508	0.133	0.096	0.171	0.088	0.163	0.119	0.194	0.079	0.154
